,file,width,height,depth,name,xmin,ymin,xmax,ymax
3720,fifteen_100,1000,1000,3,50,124,559,218,633
3721,fifteen_322,1000,1000,3,50,539,310,716,522
3722,fifteen_322,1000,1000,3,50,190,213,307,373
3723,fifteen_311,1000,1000,3,50,13,56,179,225
3724,fifteen_311,1000,1000,3,50,779,785,961,955
3725,five_530,1000,1000,3,5,53,258,190,368
3726,five_530,1000,1000,3,5,96,688,183,816
3727,five_530,1000,1000,3,5,823,713,918,818
3728,five_530,1000,1000,3,5,724,284,876,428
3729,fifteen_948,1000,1000,3,50,232,468,459,802
3730,fifteen_405,1000,1000,3,50,221,513,375,713
3731,hundred_981,1000,1000,3,100,272,298,403,431
3732,hundred_981,1000,1000,3,100,787,341,918,465
3733,DSC03560,1000,1000,3,200,330,658,553,936
3734,DSC03560,1000,1000,3,200,253,171,511,393
3735,DSC03393,1000,1000,3,200,205,619,407,799
3736,fifteen_473,1000,1000,3,50,435,556,583,713
3737,five_137,1000,1000,3,5,381,59,632,250
3738,five_141,1000,1000,3,5,792,682,949,875
3739,ten_154,1000,1000,3,10,456,275,678,433
3740,fifteen_622,1000,1000,3,50,606,185,759,319
3741,fifteen_622,1000,1000,3,50,203,442,349,591
3742,ten_528,1000,1000,3,10,287,747,424,878
3743,fifteen_980,1000,1000,3,50,235,598,375,745
3744,fifteen_928,1000,1000,3,50,373,147,676,416
3745,five_797,1000,1000,3,5,421,351,613,468
3746,fifteen_911,1000,1000,3,50,319,658,570,924
3747,ten_223,1000,1000,3,10,109,601,246,768
3748,ten_223,1000,1000,3,10,812,667,950,808
3749,hundred_233,1000,1000,3,100,521,635,718,799
3750,fifteen_142,1000,1000,3,50,261,365,447,633
3751,fifteen_967,1000,1000,3,50,226,522,412,691
3752,fifteen_967,1000,1000,3,5,801,256,929,436
3753,fifteen_967,1000,1000,3,5,61,599,181,744
3754,fifteen_967,1000,1000,3,50,646,493,761,650
3755,ten_449,1000,1000,3,10,250,553,379,768
3756,ten_449,1000,1000,3,10,559,736,701,936
3757,five_647,1000,1000,3,5,416,87,579,267
3758,five_647,1000,1000,3,5,561,484,732,648
3759,five_937,1000,1000,3,5,229,235,499,307
3760,five_937,1000,1000,3,5,18,716,239,884
3761,ten_325,1000,1000,3,10,523,141,692,290
3762,ten_325,1000,1000,3,10,549,693,718,864
3763,hundred_869,1000,1000,3,100,278,571,443,745
3764,five_418,1000,1000,3,5,486,247,723,370
3765,DSC03644,1000,1000,3,200,567,599,844,833
3766,fifteen_741,1000,1000,3,50,164,242,275,321
3767,fifteen_741,1000,1000,3,50,849,296,929,378
3768,hundred_283,1000,1000,3,100,599,248,703,598
3769,IMG_3959,1000,1000,3,200,379,345,648,588
3770,hundred_886,1000,1000,3,100,483,176,763,444
3771,hundred_810,1000,1000,3,100,424,98,552,355
3772,ten_640,1000,1000,3,10,172,673,292,807
3773,ten_640,1000,1000,3,10,783,676,909,782
3774,hundred_675,1000,1000,3,100,493,215,623,413
3775,ten_376,1000,1000,3,10,306,691,569,884
3776,hundred_439,1000,1000,3,100,249,584,469,796
3777,hundred_439,1000,1000,3,100,667,241,847,413
3778,hundred_137,1000,1000,3,100,112,607,263,765
3779,hundred_137,1000,1000,3,100,729,598,881,785
3780,IMG_4206,1000,1000,3,200,196,253,461,495
3781,hundred_697,1000,1000,3,100,626,118,776,291
3782,ten_450,1000,1000,3,10,232,707,570,915
3783,hundred_261,1000,1000,3,100,372,24,519,361
3784,hundred_261,1000,1000,3,100,643,73,759,396
3785,five_191,1000,1000,3,5,43,685,178,842
3786,five_191,1000,1000,3,5,796,673,926,867
3787,hundred_884,1000,1000,3,100,413,265,590,618
3788,hundred_425,1000,1000,3,100,235,128,387,330
3789,hundred_425,1000,1000,3,100,796,205,889,307
3790,IMG_3991,1000,1000,3,200,368,231,530,347
3791,ten_940,1000,1000,3,10,307,641,504,847
3792,ten_940,1000,1000,3,10,289,118,461,284
3793,five_510,1000,1000,3,5,503,182,724,335
3794,hundred_90,1000,1000,3,100,769,239,938,459
3795,hundred_90,1000,1000,3,100,284,699,499,870
3796,five_737,1000,1000,3,5,583,158,770,295
3797,five_737,1000,1000,3,5,747,691,832,855
3798,hundred_535,1000,1000,3,100,410,201,701,476
3799,ten_589,1000,1000,3,10,173,598,296,739
3800,fifteen_449,1000,1000,3,50,299,298,496,793
3801,hundred_733,1000,1000,3,100,246,153,416,456
3802,ten_339,1000,1000,3,10,489,110,799,327
3803,IMG_4022,1000,1000,3,200,105,288,288,491
3804,IMG_4022,1000,1000,3,200,787,375,925,487
3805,hundred_247,1000,1000,3,100,324,536,481,691
3806,hundred_247,1000,1000,3,100,643,241,832,382
3807,ten_746,1000,1000,3,10,467,936,678,1000
3808,five_762,1000,1000,3,5,416,235,679,339
3809,hundred_604,1000,1000,3,100,333,482,450,788
3810,five_608,1000,1000,3,5,281,107,456,281
3811,five_608,1000,1000,3,5,361,542,549,699
3812,hundred_935,1000,1000,3,100,166,168,356,379
3813,hundred_935,1000,1000,3,100,789,305,887,399
3814,DSC03726,1000,1000,3,200,687,339,803,495
3815,five_609,1000,1000,3,5,55,608,318,738
3816,five_609,1000,1000,3,5,701,171,941,293
3817,hundred_493,1000,1000,3,100,259,707,464,871
3818,hundred_493,1000,1000,3,100,713,281,904,505
3819,ten_819,1000,1000,3,10,393,605,493,728
3820,fifteen_789,1000,1000,3,50,204,393,310,524
3821,fifteen_789,1000,1000,3,50,515,485,630,675
3822,five_51,1000,1000,3,5,269,715,458,902
3823,five_582,1000,1000,3,5,223,156,403,293
3824,five_582,1000,1000,3,5,233,628,433,855
3825,hundred_171,1000,1000,3,100,404,696,629,915
3826,hundred_171,1000,1000,3,100,441,131,599,324
3827,hundred_324,1000,1000,3,100,636,590,749,867
3828,hundred_324,1000,1000,3,100,315,499,450,813
3829,ten_309,1000,1000,3,10,176,271,313,393
3830,fifteen_828,1000,1000,3,50,395,584,556,759
3831,ten_970,1000,1000,3,10,335,631,467,815
3832,ten_970,1000,1000,3,10,318,250,473,421
3833,ten_909,1000,1000,3,10,326,379,443,502
3834,DSC03677,1000,1000,3,200,470,568,730,839
3835,hundred_300,1000,1000,3,100,110,671,267,831
3836,hundred_300,1000,1000,3,100,721,695,878,881
3837,hundred_823,1000,1000,3,100,299,565,479,761
3838,hundred_823,1000,1000,3,100,704,233,875,418
3839,hundred_152,1000,1000,3,100,424,141,604,341
3840,hundred_152,1000,1000,3,100,469,662,636,831
3841,five_886,1000,1000,3,5,499,216,790,364
3842,fifteen_186,1000,1000,3,50,381,621,613,853
3843,hundred_639,1000,1000,3,100,289,721,438,851
3844,IMG_3996,1000,1000,3,200,216,141,476,339
3845,DSC03836,1000,1000,3,200,336,221,481,415
3846,fifteen_707,1000,1000,3,50,112,576,212,651
3847,fifteen_707,1000,1000,3,50,799,555,913,642
3848,hundred_319,1000,1000,3,100,606,488,749,770
3849,five_467,1000,1000,3,5,407,71,566,258
3850,DSC03338,1000,1000,3,200,107,556,384,851
3851,DSC03338,1000,1000,3,200,588,293,881,727
3852,hundred_85,1000,1000,3,100,241,584,456,775
3853,hundred_85,1000,1000,3,100,635,284,829,505
3854,hundred_120,1000,1000,3,100,298,633,456,795
3855,DSC03413,1000,1000,3,200,313,496,685,919
3856,ten_517,1000,1000,3,10,612,718,753,873
3857,five_86,1000,1000,3,5,372,710,589,853
3858,five_568,1000,1000,3,5,59,901,323,1000
3859,five_885,1000,1000,3,5,543,815,733,942
3860,hundred_469,1000,1000,3,100,361,305,506,644
3861,hundred_268,1000,1000,3,100,387,305,519,618
3862,DSC03370,1000,1000,3,200,633,159,908,842
3863,five_693,1000,1000,3,5,389,199,556,358
3864,five_693,1000,1000,3,5,486,728,612,876
3865,ten_176,1000,1000,3,10,607,308,844,479
3866,ten_176,1000,1000,3,10,181,696,387,850
3867,ten_818,1000,1000,3,10,456,339,635,541
3868,ten_818,1000,1000,3,10,426,721,581,868
3869,hundred_737,1000,1000,3,100,267,664,450,811
3870,hundred_737,1000,1000,3,100,664,351,832,501
3871,five_738,1000,1000,3,5,249,233,387,321
3872,five_738,1000,1000,3,5,299,687,403,788
3873,fifteen_515,1000,1000,3,50,258,671,436,835
3874,DSC03607,1000,1000,3,200,107,655,308,805
3875,hundred_84,1000,1000,3,100,193,587,327,718
3876,hundred_84,1000,1000,3,100,756,602,916,759
3877,DSC03495,1000,1000,3,200,535,688,816,970
3878,fifteen_944,1000,1000,3,50,675,448,833,641
3879,ten_392,1000,1000,3,10,264,419,413,535
3880,ten_392,1000,1000,3,10,246,865,363,975
3881,hundred_956,1000,1000,3,100,153,159,329,345
3882,hundred_956,1000,1000,3,100,773,221,892,316
3883,fifteen_172,1000,1000,3,50,424,287,584,382
3884,fifteen_172,1000,1000,3,50,415,698,541,808
3885,fifteen_790,1000,1000,3,50,450,219,599,376
3886,fifteen_996,1000,1000,3,50,524,648,667,773
3887,fifteen_996,1000,1000,3,50,478,261,595,364
3888,fifteen_890,1000,1000,3,50,336,165,453,282
3889,fifteen_890,1000,1000,3,50,567,321,718,547
3890,hundred_63,1000,1000,3,100,413,195,583,371
3891,IMG_4145,1000,1000,3,200,165,175,356,496
3892,five_276,1000,1000,3,5,76,782,486,905
3893,IMG_4064,1000,1000,3,200,398,476,591,855
3894,DSC03376,1000,1000,3,200,201,390,418,861
3895,hundred_748,1000,1000,3,100,550,638,687,788
3896,fifteen_329,1000,1000,3,50,250,507,403,664
3897,fifteen_329,1000,1000,3,50,681,284,841,419
3898,hundred_331,1000,1000,3,100,295,699,436,824
3899,IMG_3940,1000,1000,3,200,783,252,974,407
3900,IMG_3940,1000,1000,3,200,140,659,331,814
3901,fifteen_841,1000,1000,3,50,609,296,741,507
3902,fifteen_303,1000,1000,3,50,378,199,578,391
3903,IMG_3970,1000,1000,3,200,456,718,822,961
3904,fifteen_418,1000,1000,3,50,350,619,599,835
3905,five_879,1000,1000,3,5,266,179,412,282
3906,five_879,1000,1000,3,5,310,639,393,767
3907,ten_677,1000,1000,3,10,703,731,866,899
3908,hundred_892,1000,1000,3,100,524,93,710,293
3909,hundred_892,1000,1000,3,100,546,633,719,815
3910,fifteen_821,1000,1000,3,50,178,290,356,505
3911,fifteen_894,1000,1000,3,50,586,118,732,264
3912,fifteen_894,1000,1000,3,50,855,135,989,268
3913,five_626,1000,1000,3,5,519,199,710,351
3914,five_626,1000,1000,3,5,675,636,821,830
3915,IMG_3896,1000,1000,3,200,348,684,519,842
3916,five_44,1000,1000,3,5,93,607,309,748
3917,five_44,1000,1000,3,5,703,233,947,364
3918,five_215,1000,1000,3,5,641,178,796,345
3919,five_215,1000,1000,3,5,315,231,435,505
3920,hundred_219,1000,1000,3,100,419,219,693,504
3921,fifteen_809,1000,1000,3,50,449,238,599,398
3922,five_308,1000,1000,3,5,452,250,646,376
3923,five_308,1000,1000,3,5,630,588,915,687
3924,IMG_4041,1000,1000,3,200,216,571,435,758
3925,IMG_4041,1000,1000,3,200,681,244,948,416
3926,five_40,1000,1000,3,5,409,271,573,404
3927,five_40,1000,1000,3,5,421,682,703,873
3928,fifteen_781,1000,1000,3,50,161,556,249,630
3929,fifteen_781,1000,1000,3,50,787,599,913,704
3930,ten_599,1000,1000,3,10,629,458,839,638
3931,DSC03502,1000,1000,3,200,433,595,815,867
3932,hundred_555,1000,1000,3,100,276,539,481,727
3933,hundred_555,1000,1000,3,100,733,224,872,399
3934,five_883,1000,1000,3,5,612,410,803,565
3935,hundred_200,1000,1000,3,100,316,67,578,350
3936,hundred_833,1000,1000,3,100,656,356,778,701
3937,IMG_3969,1000,1000,3,200,175,368,487,590
3938,fifteen_927,1000,1000,3,50,456,245,639,438
3939,DSC03329,1000,1000,3,200,96,165,405,538
3940,DSC03329,1000,1000,3,200,741,202,985,547
3941,fifteen_785,1000,1000,3,50,435,656,693,898
3942,fifteen_428,1000,1000,3,50,684,627,864,793
3943,fifteen_428,1000,1000,3,50,661,271,753,368
3944,five_891,1000,1000,3,5,155,368,367,487
3945,five_891,1000,1000,3,5,259,764,398,884
3946,ten_637,1000,1000,3,10,598,730,752,822
3947,hundred_408,1000,1000,3,100,659,678,839,881
3948,fifteen_157,1000,1000,3,50,95,641,324,845
3949,five_479,1000,1000,3,5,43,747,353,948
3950,ten_663,1000,1000,3,10,412,42,715,324
3951,fifteen_607,1000,1000,3,50,310,428,472,555
3952,fifteen_607,1000,1000,3,50,332,116,473,215
3953,hundred_839,1000,1000,3,100,107,584,366,798
3954,hundred_839,1000,1000,3,100,603,267,758,418
3955,fifteen_125,1000,1000,3,50,446,231,619,408
3956,DSC03401,1000,1000,3,200,70,242,356,770
3957,ten_31,1000,1000,3,10,446,145,673,275
3958,DSC03462,1000,1000,3,200,267,250,493,815
3959,ten_156,1000,1000,3,10,630,165,778,344
3960,ten_672,1000,1000,3,10,309,656,461,816
3961,DSC03744,1000,1000,3,200,311,565,467,879
3962,DSC03740,1000,1000,3,200,756,185,935,290
3963,hundred_176,1000,1000,3,100,496,261,726,533
3964,hundred_601,1000,1000,3,100,446,607,698,844
3965,fifteen_732,1000,1000,3,50,172,530,292,750
3966,fifteen_732,1000,1000,3,50,550,291,696,470
3967,DSC03701,1000,1000,3,200,331,672,511,860
3968,IMG_4228,1000,1000,3,200,458,221,656,427
3969,IMG_4228,1000,1000,3,200,498,707,722,884
3970,fifteen_514,1000,1000,3,50,573,671,719,824
3971,fifteen_999,1000,1000,3,50,593,601,723,791
3972,hundred_654,1000,1000,3,100,267,148,521,408
3973,ten_254,1000,1000,3,10,587,267,712,398
3974,ten_254,1000,1000,3,10,592,639,733,761
3975,hundred_442,1000,1000,3,100,696,328,823,718
3976,five_330,1000,1000,3,5,679,244,949,396
3977,five_330,1000,1000,3,5,33,633,341,756
3978,fifteen_199,1000,1000,3,50,204,556,387,722
3979,fifteen_199,1000,1000,3,50,681,281,829,439
3980,DSC03436,1000,1000,3,200,175,653,442,887
3981,DSC03436,1000,1000,3,200,662,136,953,419
3982,fifteen_223,1000,1000,3,50,259,282,427,422
3983,hundred_10,1000,1000,3,100,475,147,641,321
3984,hundred_106,1000,1000,3,100,250,241,486,473
3985,five_757,1000,1000,3,5,275,338,452,428
3986,fifteen_409,1000,1000,3,50,258,299,476,476
3987,DSC03860,1000,1000,3,200,498,450,705,761
3988,DSC03875,1000,1000,3,200,33,655,190,801
3989,five_43,1000,1000,3,5,219,802,404,982
3990,DSC03395,1000,1000,3,200,616,541,876,815
3991,DSC03839,1000,1000,3,200,290,678,484,830
3992,fifteen_951,1000,1000,3,50,410,550,613,736
3993,hundred_789,1000,1000,3,100,598,367,729,698
3994,five_794,1000,1000,3,5,666,148,790,268
3995,five_794,1000,1000,3,5,275,222,378,411
3996,five_326,1000,1000,3,5,38,482,272,636
3997,five_326,1000,1000,3,5,778,565,981,691
3998,hundred_28,1000,1000,3,100,496,604,724,859
3999,five_338,1000,1000,3,5,313,253,404,550
4000,five_338,1000,1000,3,5,615,522,764,867
4001,ten_722,1000,1000,3,10,190,682,347,795
4002,ten_722,1000,1000,3,10,783,670,927,804
4003,DSC03758,1000,1000,3,200,179,507,582,896
4004,fifteen_324,1000,1000,3,50,44,582,158,667
4005,fifteen_324,1000,1000,3,50,126,327,253,410
4006,fifteen_324,1000,1000,3,50,750,536,889,678
4007,fifteen_822,1000,1000,3,50,135,384,329,679
4008,five_696,1000,1000,3,5,415,265,553,368
4009,five_696,1000,1000,3,5,441,728,595,859
4010,hundred_292,1000,1000,3,100,292,650,479,844
4011,hundred_292,1000,1000,3,100,733,295,916,482
4012,five_617,1000,1000,3,5,504,295,624,550
4013,five_617,1000,1000,3,5,123,498,258,688
4014,hundred_591,1000,1000,3,100,356,701,510,888
4015,ten_647,1000,1000,3,10,301,111,519,224
4016,ten_647,1000,1000,3,10,303,610,533,805
4017,DSC03843,1000,1000,3,200,388,527,601,879
4018,ten_763,1000,1000,3,50,149,547,332,718
4019,ten_763,1000,1000,3,10,436,376,603,564
4020,ten_613,1000,1000,3,10,427,487,710,678
4021,hundred_103,1000,1000,3,100,659,598,890,841
4022,ten_283,1000,1000,3,10,449,64,772,279
4023,hundred_426,1000,1000,3,100,446,178,699,478
4024,fifteen_432,1000,1000,3,50,321,247,526,361
4025,fifteen_432,1000,1000,3,50,316,681,493,815
4026,ten_193,1000,1000,3,10,530,415,663,518
4027,ten_193,1000,1000,3,10,556,770,678,885
4028,DSC03296,1000,1000,3,200,135,156,448,711
4029,DSC03296,1000,1000,3,200,678,148,961,828
4030,DSC03531,1000,1000,3,200,359,128,605,968
4031,fifteen_77,1000,1000,3,50,518,475,739,701
4032,ten_314,1000,1000,3,10,478,610,712,819
4033,hundred_508,1000,1000,3,100,298,321,506,518
4034,five_374,1000,1000,3,5,703,245,881,355
4035,five_437,1000,1000,3,5,283,331,506,470
4036,five_437,1000,1000,3,5,369,718,526,888
4037,five_943,1000,1000,3,5,659,204,844,290
4038,five_943,1000,1000,3,5,518,611,661,702
4039,five_843,1000,1000,3,5,783,182,996,287
4040,five_843,1000,1000,3,5,32,799,184,908
4041,ten_682,1000,1000,3,10,583,631,706,748
4042,ten_806,1000,1000,3,10,613,670,824,811
4043,ten_112,1000,1000,3,10,138,315,376,481
4044,ten_112,1000,1000,3,10,127,318,399,479
4045,five_332,1000,1000,3,5,66,691,333,838
4046,five_332,1000,1000,3,5,723,270,956,378
4047,hundred_682,1000,1000,3,100,407,673,583,862
4048,five_317,1000,1000,3,5,304,224,507,319
4049,five_317,1000,1000,3,5,353,635,589,755
4050,DSC03820,1000,1000,3,200,310,267,478,810
4051,hundred_434,1000,1000,3,100,166,530,410,718
4052,hundred_434,1000,1000,3,100,639,195,816,355
4053,ten_313,1000,1000,3,10,161,225,404,385
4054,ten_313,1000,1000,3,10,227,748,421,924
4055,DSC03588,1000,1000,3,200,436,727,685,927
4056,ten_462,1000,1000,3,10,164,618,310,815
4057,ten_84,1000,1000,3,10,395,111,632,279
4058,ten_84,1000,1000,3,10,293,679,512,828
4059,fifteen_710,1000,1000,3,50,219,396,578,511
4060,fifteen_710,1000,1000,3,50,55,310,212,375
4061,fifteen_710,1000,1000,3,50,806,295,961,398
4062,IMG_3924,1000,1000,3,200,315,295,490,501
4063,ten_455,1000,1000,3,10,187,284,355,464
4064,ten_455,1000,1000,3,10,199,642,350,759
4065,hundred_360,1000,1000,3,100,312,211,412,373
4066,IMG_4174,1000,1000,3,200,410,82,791,385
4067,hundred_926,1000,1000,3,100,458,176,675,410
4068,fifteen_718,1000,1000,3,50,576,536,698,742
4069,fifteen_426,1000,1000,3,50,335,607,573,841
4070,fifteen_53,1000,1000,3,50,659,627,819,773
4071,ten_70,1000,1000,3,10,312,271,487,488
4072,five_364,1000,1000,3,5,641,441,767,761
4073,ten_301,1000,1000,3,10,610,158,792,345
4074,five_592,1000,1000,3,5,29,721,176,891
4075,five_592,1000,1000,3,5,138,56,535,153
4076,DSC03629,1000,1000,3,200,368,664,553,833
4077,fifteen_776,1000,1000,3,50,504,604,619,705
4078,fifteen_776,1000,1000,3,50,446,233,570,328
4079,IMG_3920,1000,1000,3,200,205,287,450,478
4080,ten_169,1000,1000,3,10,675,311,833,470
4081,ten_169,1000,1000,3,10,649,710,770,916
4082,five_368,1000,1000,3,5,269,715,383,873
4083,five_368,1000,1000,3,5,252,205,376,336
4084,ten_71,1000,1000,3,10,450,419,601,542
4085,fifteen_39,1000,1000,3,50,244,598,375,750
4086,fifteen_39,1000,1000,3,50,675,322,823,493
4087,five_869,1000,1000,3,5,692,291,923,364
4088,five_869,1000,1000,3,5,529,704,723,819
4089,IMG_4148,1000,1000,3,200,695,407,851,678
4090,DSC03654,1000,1000,3,200,495,611,742,845
4091,fifteen_949,1000,1000,3,50,472,713,593,821
4092,fifteen_134,1000,1000,3,50,239,385,406,573
4093,fifteen_134,1000,1000,3,50,544,99,699,336
4094,hundred_995,1000,1000,3,100,504,662,695,891
4095,ten_182,1000,1000,3,10,653,261,827,415
4096,ten_182,1000,1000,3,10,119,635,363,785
4097,ten_809,1000,1000,3,10,553,684,715,808
4098,IMG_4034,1000,1000,3,200,391,698,605,870
4099,ten_389,1000,1000,3,10,210,205,395,391
4100,ten_389,1000,1000,3,10,233,745,379,881
4101,ten_389,1000,1000,3,10,666,742,866,896
4102,hundred_963,1000,1000,3,100,418,445,547,751
4103,DSC03483,1000,1000,3,200,596,311,744,773
4104,fifteen_224,1000,1000,3,50,192,587,363,767
4105,five_131,1000,1000,3,5,355,704,533,922
4106,hundred_746,1000,1000,3,100,556,635,810,830
4107,fifteen_901,1000,1000,3,50,335,356,486,488
4108,fifteen_170,1000,1000,3,50,630,285,783,527
4109,fifteen_23,1000,1000,3,50,192,339,276,439
4110,fifteen_23,1000,1000,3,50,392,93,521,218
4111,ten_894,1000,1000,3,10,556,464,764,619
4112,fifteen_483,1000,1000,3,50,678,230,789,351
4113,DSC03771,1000,1000,3,200,551,662,813,913
4114,hundred_879,1000,1000,3,100,333,713,484,876
4115,hundred_879,1000,1000,3,100,667,398,847,561
4116,fifteen_163,1000,1000,3,50,267,582,410,711
4117,fifteen_163,1000,1000,3,50,669,301,786,418
4118,ten_685,1000,1000,3,10,286,202,515,384
4119,five_807,1000,1000,3,5,613,302,741,402
4120,five_807,1000,1000,3,5,713,668,826,771
4121,fifteen_96,1000,1000,3,50,399,224,616,430
4122,fifteen_541,1000,1000,3,50,133,608,238,678
4123,IMG_4245,1000,1000,3,200,185,551,571,930
4124,ten_991,1000,1000,3,10,321,158,521,327
4125,ten_383,1000,1000,3,10,341,305,507,496
4126,ten_383,1000,1000,3,10,361,693,516,861
4127,ten_384,1000,1000,3,10,156,267,273,388
4128,ten_384,1000,1000,3,10,793,330,906,445
4129,ten_390,1000,1000,3,10,441,162,732,402
4130,fifteen_61,1000,1000,3,50,476,225,632,347
4131,fifteen_61,1000,1000,3,50,567,727,706,858
4132,ten_519,1000,1000,3,10,436,278,701,565
4133,five_643,1000,1000,3,5,203,361,384,462
4134,five_643,1000,1000,3,5,223,807,310,951
4135,ten_935,1000,1000,3,10,544,302,675,448
4136,ten_935,1000,1000,3,10,579,704,755,804
4137,IMG_4137,1000,1000,3,200,471,281,741,530
4138,DSC03445,1000,1000,3,200,531,291,721,528
4139,fifteen_251,1000,1000,3,50,344,111,504,355
4140,ten_330,1000,1000,3,10,461,336,612,450
4141,ten_330,1000,1000,3,10,489,748,623,902
4142,hundred_873,1000,1000,3,100,353,541,450,827
4143,hundred_873,1000,1000,3,100,646,575,752,798
4144,DSC03859,1000,1000,3,200,281,118,668,462
4145,ten_496,1000,1000,3,10,306,645,426,755
4146,five_132,1000,1000,3,5,503,208,758,371
4147,five_259,1000,1000,3,5,403,519,623,736
4148,five_259,1000,1000,3,5,403,2,596,171
4149,DSC03375,1000,1000,3,200,307,122,515,518
4150,hundred_232,1000,1000,3,100,326,241,466,539
4151,hundred_838,1000,1000,3,100,146,685,286,799
4152,hundred_838,1000,1000,3,100,729,693,849,847
4153,DSC03420,1000,1000,3,200,445,588,710,825
4154,fifteen_78,1000,1000,3,50,867,347,981,470
4155,hundred_766,1000,1000,3,100,604,735,793,921
4156,five_296,1000,1000,3,5,653,148,946,311
4157,ten_114,1000,1000,3,10,649,230,801,467
4158,hundred_17,1000,1000,3,100,273,579,464,804
4159,hundred_17,1000,1000,3,100,283,225,430,385
4160,hundred_957,1000,1000,3,100,453,247,656,438
4161,ten_937,1000,1000,3,10,332,728,461,850
4162,ten_185,1000,1000,3,10,592,325,839,450
4163,ten_185,1000,1000,3,50,249,93,398,224
4164,fifteen_52,1000,1000,3,50,319,651,429,755
4165,fifteen_52,1000,1000,3,50,318,221,470,318
4166,ten_468,1000,1000,3,10,632,342,872,515
4167,ten_468,1000,1000,3,10,213,701,438,839
4168,fifteen_630,1000,1000,3,50,267,488,381,667
4169,fifteen_630,1000,1000,3,50,579,413,732,576
4170,fifteen_115,1000,1000,3,50,603,67,787,256
4171,fifteen_115,1000,1000,3,50,707,601,876,758
4172,hundred_399,1000,1000,3,100,227,667,447,833
4173,hundred_399,1000,1000,3,100,710,238,932,462
4174,five_1027,1000,1000,3,5,616,565,710,688
4175,five_1027,1000,1000,3,5,533,173,670,298
4176,ten_570,1000,1000,3,10,598,382,763,522
4177,hundred_642,1000,1000,3,100,466,724,587,924
4178,hundred_642,1000,1000,3,100,429,113,506,244
4179,fifteen_406,1000,1000,3,50,255,251,426,442
4180,fifteen_591,1000,1000,3,50,230,607,404,771
4181,fifteen_591,1000,1000,3,50,689,307,853,453
4182,ten_626,1000,1000,3,10,499,661,809,847
4183,DSC03829,1000,1000,3,200,624,322,750,819
4184,hundred_690,1000,1000,3,100,329,485,495,807
4185,five_787,1000,1000,3,5,321,650,581,782
4186,five_787,1000,1000,3,5,598,116,784,293
4187,hundred_369,1000,1000,3,100,183,671,339,778
4188,hundred_369,1000,1000,3,100,876,619,978,705
4189,five_1011,1000,1000,3,5,303,159,426,458
4190,fifteen_495,1000,1000,3,50,161,611,335,793
4191,fifteen_495,1000,1000,3,50,247,108,438,256
4192,fifteen_849,1000,1000,3,50,301,251,486,387
4193,fifteen_849,1000,1000,3,50,279,713,418,835
4194,five_31,1000,1000,3,5,338,564,483,716
4195,hundred_713,1000,1000,3,100,386,184,490,387
4196,fifteen_56,1000,1000,3,50,684,141,892,364
4197,hundred_871,1000,1000,3,100,239,711,349,831
4198,hundred_871,1000,1000,3,100,750,704,890,848
4199,IMG_3946,1000,1000,3,200,565,717,797,867
4200,five_371,1000,1000,3,5,313,96,550,233
4201,five_675,1000,1000,3,5,507,121,713,298
4202,five_675,1000,1000,3,5,689,684,850,867
4203,DSC03504,1000,1000,3,200,416,151,742,545
4204,hundred_35,1000,1000,3,100,370,571,564,793
4205,hundred_383,1000,1000,3,100,352,118,518,564
4206,fifteen_508,1000,1000,3,50,270,251,446,436
4207,DSC03377,1000,1000,3,200,93,230,311,553
4208,DSC03377,1000,1000,3,200,739,228,987,611
4209,DSC03597,1000,1000,3,200,95,667,310,835
4210,hundred_131,1000,1000,3,100,227,636,421,771
4211,hundred_131,1000,1000,3,100,229,105,416,271
4212,DSC03782,1000,1000,3,200,573,171,724,518
4213,five_652,1000,1000,3,5,501,424,796,501
4214,IMG_4078,1000,1000,3,200,419,527,696,773
4215,fifteen_276,1000,1000,3,50,544,224,707,384
4216,fifteen_276,1000,1000,3,50,727,619,892,825
4217,IMG_4004,1000,1000,3,200,350,279,455,513
4218,ten_525,1000,1000,3,10,379,131,549,321
4219,hundred_206,1000,1000,3,100,301,670,467,842
4220,hundred_206,1000,1000,3,100,703,282,910,482
4221,ten_621,1000,1000,3,10,336,676,550,850
4222,fifteen_518,1000,1000,3,50,306,518,443,676
4223,fifteen_518,1000,1000,3,50,643,371,758,579
4224,five_526,1000,1000,3,5,284,153,432,264
4225,five_526,1000,1000,3,5,375,584,509,695
4226,five_713,1000,1000,3,5,303,250,452,348
4227,five_713,1000,1000,3,5,398,684,478,795
4228,ten_244,1000,1000,3,10,547,288,690,415
4229,ten_244,1000,1000,3,10,583,693,707,807
4230,ten_942,1000,1000,3,10,156,696,407,850
4231,ten_942,1000,1000,3,10,659,321,770,490
4232,fifteen_989,1000,1000,3,50,746,207,903,396
4233,fifteen_642,1000,1000,3,50,566,41,713,268
4234,fifteen_642,1000,1000,3,50,490,304,579,795
4235,fifteen_262,1000,1000,3,50,129,230,295,350
4236,fifteen_262,1000,1000,3,50,832,256,953,364
4237,fifteen_943,1000,1000,3,50,121,422,407,684
4238,IMG_4178,1000,1000,3,200,338,191,628,365
4239,hundred_586,1000,1000,3,100,296,575,523,751
4240,hundred_586,1000,1000,3,100,709,144,924,299
4241,five_152,1000,1000,3,5,549,47,664,162
4242,five_69,1000,1000,3,5,336,650,498,831
